country_iso3,sector,ggodelta,fd,pdggo
IRL,Vehicle Trade,-2850,1720.3737548700005,-1.6566838802223869
IRL,Wholesale Trade,-8420,6493.050421999999,-1.656616762451924
IRL,Retail Trade,-11653,7033.1055993,-1.6560077115523326
IRL,Hospitality,-10837,8335.56789903,-1.6558063922569697
IRL,Inland Transport,-5800,2967.1266796090003,-1.6523721968763485
IRL,Water Transport,-349,169.61391349450003,-1.6507785696058244
IRL,Air Transport,-2024,1190.0113802120998,-1.6494246541614435
IRL,Transport Services,-4687,2341.997892395,-1.649129203441318
IRL,Communications,-7337,3873.891539793,-1.6482135142959318
IRL,Financial Services,-7781,6185.971403200899,-1.647968840848844
IRL,Real Estate,-40480,22249.553329912997,-1.6471344824076026
IRL,Business Services,-2252,1898.67954341,-1.6462760175274262
IRL,Public Services,-23087,15690.436209266401,-1.6458777067147081
IRL,Education,-17513,12994.55510515399,-1.6455634864670237
IRL,Health,-45903,25946.169794264402,-1.64310631125894
IRL,Other Services,-11282,7397.039446933,-1.643034232316917
IRL,Private Households,-290,290.01330603087604,-1.6417919620349701
DNK,Agriculture,-7780,3629.191313338254,-1.6397667837565575
DNK,Mining,-148,142.59183968989998,-1.6395512468731896
DNK,Food,-24050,10738.590030386367,-1.6383147257378727
DNK,Textiles,-3939,1802.662836813,-1.6381422428073877
DNK,Leather,-956,464.2243487563,-1.6368327390099449
DNK,Wood,-648,294.70766175800003,-1.636765233274973
DNK,Paper,-4813,2306.8275779708,-1.6361924048588707
DNK,Fuel,-9242,5603.16591405539,-1.6350242579272742
DNK,Chemicals,-6110,3094.458824036,-1.6349499070486022
DNK,Plastics,-1467,702.6103932009,-1.6343575890076492
DNK,Minerals,-884,444.96719946999997,-1.6330144850173007
DNK,Metals,-1612,745.7645382000001,-1.6314711768278438
DNK,Machinery,-3078,1449.9557891000002,-1.6303476697871135
DNK,Electricals,-7055,3250.0141095,-1.629692056350502
DNK,Vehicles,-8554,4182.601718567,-1.6293880471262154
DNK,Manufacturing,-3993,1960.19519186896,-1.6292287658530549
DNK,Utilities,-8674,5207.21690315639,-1.6290498577786936
DNK,Construction,-4338,2068.012760146601,-1.6288052952814787
DNK,Vehicle Trade,-7289,4174.9347589,-1.6287875907160598
DNK,Wholesale Trade,-21747,12974.031452187757,-1.6281853690721622
DNK,Retail Trade,-10887,6560.38160703,-1.62747548909974
DNK,Hospitality,-13103,6709.8753143678005,-1.6273948372780878
DNK,Inland Transport,-2951,1792.5305164999997,-1.6273756727231776
DNK,Water Transport,-271,172.1513946995,-1.6268645499501209
DNK,Air Transport,-175,129.0124367896,-1.6248731178190416
DNK,Transport Services,-1189,2372.8241452889997,-1.6239980815608426
DNK,Communications,-4505,2992.1375795960003,-1.6215611835439718
DNK,Financial Services,-17712,12007.076698453999,-1.6197544064132465
DNK,Real Estate,-47476,30592.40206838402,-1.6175877154241256
DNK,Business Services,-5819,3498.65353332,-1.6171691130544805
DNK,Public Services,-38919,24983.878458338,-1.6151404398156106
DNK,Education,-29648,21255.68518364,-1.6136015898139493
DNK,Health,-66399,44771.732238599994,-1.6124118018363969
DNK,Other Services,-19261,11825.360231,-1.612214068735212
DNK,Private Households,-438,440.16825925,-1.6120275325307416
MLT,Agriculture,-575,288.5551658952929,-1.6095018073858804
MLT,Mining,-3,2.2086459595400005,-1.6043902909725936
MLT,Food,-1565,720.932064857141,-1.604299711570615
MLT,Textiles,-366,177.2835441642647,-1.6034916285754632
MLT,Leather,-86,39.68419884003551,-1.6031953741743215
MLT,Wood,-59,35.74071113249799,-1.60314605783107
MLT,Paper,-142,82.9113451595,-1.6022151173801857
MLT,Fuel,-126,136.6628154414,-1.6006321170444486
MLT,Chemicals,-348,179.52944380865003,-1.5999782203671005
MLT,Plastics,-10,9.89652660062,-1.5998509192199915
MLT,Minerals,-106,58.42127955721,-1.5985664625783909
MLT,Metals,-270,136.43646664799127,-1.5980118605995715
MLT,Machinery,-77,44.618099623739994,-1.5969242999568471
MLT,Electricals,-338,137.91273207553,-1.5955938170676616
MLT,Vehicles,-707,309.99584224649703,-1.5952822373949784
MLT,Manufacturing,-324,183.60299738127,-1.5940276306166086
MLT,Utilities,-288,143.0808964621,-1.5930119009985622
MLT,Construction,-135,80.04720716547,-1.5928467589881845
MLT,Vehicle Trade,-159,120.62578127091999,-1.5925316986497646
MLT,Wholesale Trade,-468,300.266636711,-1.5921038870263207
MLT,Retail Trade,-286,205.26747128500003,-1.5916667311492247
MLT,Hospitality,-318,210.52937755699998,-1.5897746914269453
MLT,Inland Transport,-64,59.95181321,-1.587807736865721
MLT,Water Transport,-10,8.871980926325,-1.5876070944814469
MLT,Air Transport,-25,17.56728869921,-1.587502315634446
MLT,Transport Services,-112,109.7845611504,-1.587200502270087
MLT,Communications,-262,184.0967073244,-1.586115915229126
MLT,Financial Services,-246,150.78415328078972,-1.5858793226552814
MLT,Real Estate,-730,474.440821436147,-1.5856803660620638
MLT,Business Services,-40,33.465933309,-1.5853178966273194
MLT,Public Services,-1015,665.1561792449999,-1.585285864890857
MLT,Education,-509,435.23932675000003,-1.5845067865993572
MLT,Health,-937,628.8094494316999,-1.582890741074941
MLT,Other Services,-2214,1146.272666,-1.5805521610820554
MLT,Private Households,-23,22.82688515338233,-1.5797366964333908
FIN,Agriculture,-5716,3214.07352999,-1.5793591549540251
FIN,Mining,-57,42.87886678,-1.5791774366530433
FIN,Food,-24180,10592.81355164,-1.5773601536015618
FIN,Textiles,-4956,2363.4623395020003,-1.5766889863984825
FIN,Leather,-1007,471.7234101410999,-1.5765818201103277
FIN,Wood,-230,105.11009881039999,-1.575452770036043
FIN,Paper,-6227,2617.41277393,-1.5746961326450701
FIN,Fuel,-7260,3246.9146823000005,-1.5741957854773458
FIN,Chemicals,-7932,3669.0548786900004,-1.5707557558508545
FIN,Plastics,-1366,605.65799526,-1.5690343648508487
FIN,Minerals,-726,354.29371622799994,-1.5679988775523035
FIN,Metals,-1584,660.4923815399999,-1.5678997702181283
FIN,Machinery,-4212,1779.14425911,-1.5672944007808132
FIN,Electricals,-8120,3724.0774094,-1.5666751722150343
FIN,Vehicles,-7532,3066.249396563,-1.5640173873325234
FIN,Manufacturing,-4215,1878.7841006579997,-1.5618515535824637
FIN,Utilities,-4538,2517.9586519500003,-1.56162391284222
FIN,Construction,-1182,546.42267397,-1.5596244084947366
FIN,Vehicle Trade,-5586,3055.06964496,-1.5592263640360948
FIN,Wholesale Trade,-14060,7786.6474125,-1.5591703443718674
FIN,Retail Trade,-9467,5468.78626492,-1.5586147203241887
FIN,Hospitality,-11863,7159.609159649998,-1.558154109379756
FIN,Inland Transport,-4447,2589.4299059,-1.5578452498162423
FIN,Water Transport,-1764,1052.3525589199999,-1.5577645426389497
FIN,Air Transport,-1756,940.3476905599999,-1.557559276781
FIN,Transport Services,-9847,4849.390688,-1.5563620636352162
FIN,Communications,-5480,3129.4760887,-1.5557000042361389
FIN,Financial Services,-8594,5676.711397332,-1.5555977744790426
FIN,Real Estate,-40493,25826.26821507,-1.555410761439949
FIN,Business Services,-4646,3359.889047,-1.555207369321467
FIN,Public Services,-31468,17383.118553299995,-1.555165078515287
FIN,Education,-21327,14401.907200000001,-1.5550203763202588
FIN,Health,-45188,29082.079113800002,-1.554800557469892
FIN,Other Services,-20433,11754.40504,-1.5538091284043523
FIN,Private Households,-186,186.80712252109998,-1.5518885994592913
JPN,Agriculture,-71779,37639.01152085,-1.5495816144013352
JPN,Mining,-275,397.12043245859996,-1.549318699696829
JPN,Food,-559495,257673.76766600003,-1.5492017262973772
JPN,Textiles,-84421,33213.947487142905,-1.548760058588077
JPN,Leather,-23963,9708.83056574125,-1.5456303445844366
JPN,Wood,-5326,2408.9888957001,-1.5455801951800223
JPN,Paper,-12264,5300.240921569,-1.5436800528394594
JPN,Fuel,-115989,76412.16712007386,-1.542017350730611
JPN,Chemicals,-81070,32205.81185417,-1.5386534358284505
JPN,Plastics,-17520,6883.183345544,-1.5383223261485783
JPN,Minerals,-5892,2849.658895308,-1.5378713082749798
JPN,Metals,-20389,7981.551388123398,-1.5351244702807656
JPN,Machinery,-82336,34218.482761021995,-1.5348198570337632
JPN,Electricals,-80645,34465.70768947149,-1.5346604580804737
JPN,Vehicles,-132244,45099.47989166,-1.5333048327278016
JPN,Manufacturing,-25203,10274.948683321501,-1.5332144125241403
JPN,Utilities,-142080,71251.292618791,-1.532789208307221
JPN,Construction,-58,27.3374615823,-1.532161781130077
JPN,Vehicle Trade,-68166,29312.612555726195,-1.5315117045389055
JPN,Wholesale Trade,-273697,174245.42229466,-1.5299164283778846
JPN,Retail Trade,-354217,217413.91229029399,-1.5291582268103259
JPN,Hospitality,-402567,197466.92307987998,-1.5285506037973289
JPN,Inland Transport,-143297,86476.150513397,-1.528064486238638
JPN,Water Transport,-8285,4140.78784840509,-1.527588989310887
JPN,Air Transport,-36248,20334.6571081984,-1.5264865403927654
JPN,Transport Services,-17191,9895.460554001002,-1.5261331225891561
JPN,Communications,-130732,74270.16385615151,-1.525957409208914
JPN,Financial Services,-211016,125749.20382327831,-1.5252047905027466
JPN,Real Estate,-721020,577089.4107504118,-1.5227356702211912
JPN,Business Services,-70338,40689.47930689999,-1.5212338963561185
JPN,Public Services,-852636,539924.12772,-1.5202892133535948
JPN,Education,-264518,204737.12634159997,-1.5192777714186936
JPN,Health,-731109,397573.66719079996,-1.5192743712464796
JPN,Other Services,-403139,225103.47900943202,-1.5189141277731317
JPN,Private Households,0,0.20319524799775016,-1.5186008862827307
TUR,Agriculture,-60760,39579.852433,-1.5179388881581544
TUR,Mining,-5262,4840.6121093,-1.517293851055072
TUR,Food,-139401,62423.30459,-1.5164292846244074
TUR,Textiles,-94398,39311.69253,-1.515952902853787
TUR,Leather,-8424,3534.28273,-1.5156427663258323
TUR,Wood,-2114,965.1757364,-1.5139046885559653
TUR,Paper,-8904,4049.4430409999995,-1.5132094901978232
TUR,Fuel,-11908,6867.254370000001,-1.5131670093261322
TUR,Chemicals,-28397,14553.599999999999,-1.5129808999340544
TUR,Plastics,-6945,3060.5918409999995,-1.5109159499220686
TUR,Minerals,-2547,1301.6701992,-1.5104780325202016
TUR,Metals,-2698,1407.7166820000002,-1.5098594974675321
TUR,Machinery,-7814,3684.5980050000007,-1.5087325678851833
TUR,Electricals,-14813,6605.356030000001,-1.508367954355512
TUR,Vehicles,-8809,3763.2682019999997,-1.508160469394278
TUR,Manufacturing,-18307,8128.032435,-1.5077567612633453
TUR,Utilities,-22317,11577.2651143,-1.5069879336795937
TUR,Construction,-1199,619.2336213,-1.5062012860668244
TUR,Vehicle Trade,-15181,8990.7191382,-1.5056125863732066
TUR,Wholesale Trade,-27172,17539.355617,-1.5046352519401427
TUR,Retail Trade,-24719,17807.304758000002,-1.5045526991570017
TUR,Hospitality,-60516,31228.9451217,-1.502811497842576
TUR,Inland Transport,-94444,57699.236915999994,-1.500947594317089
TUR,Water Transport,-4073,2713.61906,-1.500944990052466
TUR,Air Transport,-12999,6414.18048122,-1.4993273402624576
TUR,Transport Services,-12908,6794.203597000001,-1.4976070098688883
TUR,Communications,-26674,15404.435499700001,-1.497566256404721
TUR,Financial Services,-19862,13400.736578479999,-1.4975388712821072
TUR,Real Estate,-103367,81190.8375610444,-1.496960382515793
TUR,Business Services,-10975,6926.445562000001,-1.4958588224368528
TUR,Public Services,-78446,48037.54083,-1.4928366574171972
TUR,Education,-34181,25575.3507077,-1.49233168029845
TUR,Health,-38785,21338.103315999997,-1.4901175560367834
TUR,Other Services,-27464,15930.406289999999,-1.4853916099748958
TUR,Private Households,-1302,1301.7031155400002,-1.4835296423592117
ITA,Agriculture,-59803,33772.619559,-1.4830563098640628
ITA,Mining,-297,476.85417730100005,-1.4826198893676799
ITA,Food,-265079,108948.48121264,-1.4821573339405856
ITA,Textiles,-112766,49919.114713648996,-1.4808455369022235
ITA,Leather,-38209,16617.3548615,-1.4791513752427472
ITA,Wood,-7860,3448.81571048,-1.4789800531139807
ITA,Paper,-44748,19314.525483700003,-1.4767999406478014
ITA,Fuel,-54757,31182.00144012,-1.4758445723301206
ITA,Chemicals,-88660,39108.41352931,-1.4757532045248964
ITA,Plastics,-20672,8596.356429304,-1.4751300791041464
ITA,Minerals,-11015,4931.18481552,-1.4749473552213779
ITA,Metals,-19395,8539.574534,-1.4730756436687138
ITA,Machinery,-33437,13997.573449000001,-1.4714058737490907
ITA,Electricals,-40282,18092.328460800003,-1.467800480579429
ITA,Vehicles,-97916,37543.010016399996,-1.4671811188827295
ITA,Manufacturing,-54679,23246.701524099997,-1.4642074813564936
ITA,Utilities,-84787,43893.75242605001,-1.4636850836183461
ITA,Construction,-27211,12873.986156484,-1.4629531051114522
ITA,Vehicle Trade,-122638,55205.76183129999,-1.4629248029106696
ITA,Wholesale Trade,-133292,66410.203212,-1.460403213329497
ITA,Retail Trade,-142879,72364.28906270002,-1.4599111279928845
ITA,Hospitality,-250105,128588.9583638,-1.4588244994686257
ITA,Inland Transport,-90532,46983.22650129999,-1.4585484059076186
ITA,Water Transport,-12533,5075.08494908,-1.457428170002243
ITA,Air Transport,-15772,8203.171708529999,-1.456901738015616
ITA,Transport Services,-44407,21013.06508096,-1.4565573502698559
ITA,Communications,-51246,29270.0984539,-1.4562249247962933
ITA,Financial Services,-100922,61938.591103573,-1.451223097964213
ITA,Real Estate,-226360,194570.83648774997,-1.450694159943032
ITA,Business Services,-47365,27676.5051948,-1.4475382408140332
ITA,Public Services,-277888,186147.62614469999,-1.4473008776760217
ITA,Education,-125187,104420.9793929,-1.4472839036701446
ITA,Health,-290346,176158.002274376,-1.4469992710522415
ITA,Other Services,-125967,69546.88196999999,-1.4466106442695137
ITA,Private Households,-21541,21542.319866939997,-1.4463460361715605
AUT,Agriculture,-9356,4957.92752374,-1.4459834703819014
AUT,Mining,-179,265.451420554,-1.4454678098263196
AUT,Food,-36509,16399.0131848781,-1.4451307064645915
AUT,Textiles,-9353,4739.9011063114,-1.4450238498638708
AUT,Leather,-2469,1308.18652131059,-1.4439906567766523
AUT,Wood,-1662,738.5463384849,-1.4437048402948998
AUT,Paper,-6189,2873.9723311800003,-1.4425881668177611
AUT,Fuel,-9614,4956.77447216374,-1.441787461254669
AUT,Chemicals,-11948,6248.35425427,-1.4407292332326107
AUT,Plastics,-2278,1074.3908302917,-1.4400838428001406
AUT,Minerals,-1231,621.1058780079999,-1.4383379543147228
AUT,Metals,-2974,1450.60377794,-1.4382980565712205
AUT,Machinery,-6169,2830.35648851,-1.4379940515353447
AUT,Electricals,-8476,4265.275860264001,-1.4374493704827052
AUT,Vehicles,-11285,4577.8965276,-1.4370930369256687
AUT,Manufacturing,-10220,5105.7030409458,-1.4358999117816087
AUT,Utilities,-17022,6579.46106988,-1.4356348910888823
AUT,Construction,-5737,2863.7630081780003,-1.433789745753764
AUT,Vehicle Trade,-11271,6170.053293047,-1.4332736003934028
AUT,Wholesale Trade,-21515,13282.87789483,-1.4331498852405353
AUT,Retail Trade,-16152,10017.29209722,-1.4303198029329394
AUT,Hospitality,-33464,22241.82643702,-1.429534743003092
AUT,Inland Transport,-9788,6101.104381810001,-1.4284032960187631
AUT,Water Transport,-102,106.63140040590001,-1.4273798335142265
AUT,Air Transport,-3752,2031.8780134969002,-1.4260762014608075
AUT,Transport Services,-10025,5925.192517175,-1.4255803037289252
AUT,Communications,-7819,4661.737668790001,-1.4246195218267974
AUT,Financial Services,-16090,9922.5364810687,-1.4244759374836755
AUT,Real Estate,-48261,30951.88813706,-1.4231650517155923
AUT,Business Services,-6230,3893.8030034999997,-1.4230995134225948
AUT,Public Services,-48465,30679.1632488,-1.4227647515735886
AUT,Education,-28573,22259.747975,-1.4192800658142828
AUT,Health,-52464,33077.02765999999,-1.4154027909401434
AUT,Other Services,-25077,15641.886450000002,-1.4152669367757593
AUT,Private Households,-128,128.26797618204998,-1.413737347906023
IND,Agriculture,-217084,159819.74132,-1.411806164323818
IND,Mining,-335,411.78788000000003,-1.4095614923961777
IND,Food,-209356,88546.57677,-1.4094569213616297
IND,Textiles,-99038,41530.95254,-1.4070772820632595
IND,Leather,-8012,3514.091147,-1.4058030768311147
IND,Wood,-1028,557.767507,-1.4057394295425225
IND,Paper,-12987,5476.82301,-1.4049253958200842
IND,Fuel,-41200,22487.2009,-1.4031783119395507
IND,Chemicals,-34513,15823.721800000001,-1.4020186472427603
IND,Plastics,-10028,3964.6635699999997,-1.4015893901152119
IND,Minerals,-1565,731.0593700000001,-1.4002806455287438
IND,Metals,-10990,4986.132769999999,-1.3991513884707938
IND,Machinery,-16966,7375.748,-1.397316244025664
IND,Electricals,-17713,7974.848399999999,-1.3971060220331675
IND,Vehicles,-20683,8617.5455,-1.394826830744528
IND,Manufacturing,-14340,9802.280999999999,-1.3942532890058112
IND,Utilities,-22199,10496.872440000001,-1.3933040545080244
IND,Construction,-21674,10020.022766,-1.3893666608361663
IND,Vehicle Trade,-3629,3094.412903,-1.389034422181827
IND,Wholesale Trade,-28170,24023.66845,-1.388138201481327
IND,Retail Trade,-46493,39081.30484,-1.387562204446586
IND,Hospitality,-64325,33195.291900000004,-1.3859274756094466
IND,Inland Transport,-145103,69956.131126,-1.3845939278969044
IND,Water Transport,-2354,1318.00243275,-1.3830835808856954
IND,Air Transport,-2261,1158.3313197000002,-1.3827837571447044
IND,Transport Services,-4239,2281.300527,-1.3820851714218885
IND,Communications,-10170,6534.469219999999,-1.3770247266360824
IND,Financial Services,-26057,19474.24487,-1.3757506660270131
IND,Real Estate,-83892,72373.5454751,-1.3744534592514484
IND,Business Services,-33183,22984.61505,-1.3723027562750882
IND,Public Services,-72000,72117.81924299999,-1.3703589646267047
IND,Education,-63893,54276.334995000005,-1.3691983627360593
IND,Health,-49306,29513.8567216,-1.3653487610980692
IND,Other Services,-19208,15247.948699999999,-1.3644053995757228
IND,Private Households,-1440,1154.5867730000002,-1.3607590174532511
RUS,Agriculture,-126659,72540.604349061,-1.3600883367539216
RUS,Mining,-1026,654.6313184612,-1.358305289490754
RUS,Food,-226681,106185.17024919401,-1.3582982763904887
RUS,Textiles,-87867,43335.923705081696,-1.357882070003245
RUS,Leather,-31353,12873.644154457372,-1.356458372190883
RUS,Wood,-1300,602.183091236,-1.3526633281133071
RUS,Paper,-9242,4363.020077829,-1.350825609704871
RUS,Fuel,-19663,9295.618997479101,-1.3477183218880555
RUS,Chemicals,-28118,13375.805030396,-1.347503084273411
RUS,Plastics,-8732,3639.0279540487004,-1.3459881120755388
RUS,Minerals,-7586,3480.8718907932002,-1.3459779500054787
RUS,Metals,-14728,6371.216074319,-1.3451011006832203
RUS,Machinery,-30856,14238.352388436999,-1.3380236396298328
RUS,Electricals,-10790,4876.310607747,-1.3372750170116505
RUS,Vehicles,-131081,55008.608657766,-1.3364821616975555
RUS,Manufacturing,-17528,7753.52248368,-1.3339200747223878
RUS,Utilities,-31636,14475.18734136,-1.32932617581644
RUS,Construction,-7087,3331.6789748349997,-1.3277915472440416
RUS,Vehicle Trade,-24116,15739.852212090002,-1.3276469318343607
RUS,Wholesale Trade,-146043,85997.58337301001,-1.3257144295800845
RUS,Retail Trade,-79966,51199.488079760005,-1.3253681878586066
RUS,Hospitality,-37803,20221.2679847,-1.3241777709902423
RUS,Inland Transport,-36084,19301.44101975,-1.3227956033962305
RUS,Water Transport,-2734,1323.5533275179998,-1.3205840286992818
RUS,Air Transport,-15890,6476.126147313,-1.318126177710661
RUS,Transport Services,-32654,16945.01212953,-1.3086954667466513
RUS,Communications,-24902,15398.513240811,-1.3042532948698862
RUS,Financial Services,-98290,64124.9295515,-1.3000913832470957
RUS,Real Estate,-76813,50874.2701747,-1.2989530219209044
RUS,Business Services,-67530,40494.146256429995,-1.2967710787322762
RUS,Public Services,-200871,107818.980921,-1.2919884376937907
RUS,Education,-84513,55749.093419,-1.2919534748059094
RUS,Health,-131669,77368.4835587,-1.2894985628954052
RUS,Other Services,-48083,26533.904102900004,-1.288323820760393
RUS,Private Households,0,0.08236438858599998,-1.2836174080717553
CZE,Agriculture,-7989,3691.7980519999996,-1.2821250599306628
CZE,Mining,-850,583.21913731,-1.2819205604521025
CZE,Food,-33346,13004.197427000001,-1.2778617961133107
CZE,Textiles,-5671,2384.732205,-1.273136268883569
CZE,Leather,-1865,778.6951992800001,-1.2678212747340236
CZE,Wood,-320,136.70735704999998,-1.2674711291391878
CZE,Paper,-3502,1431.6691074999999,-1.2670792050003226
CZE,Fuel,-4940,2050.6328572360003,-1.266371371981082
CZE,Chemicals,-9947,4543.4793905,-1.2613829937889998
CZE,Plastics,-1728,680.4060946,-1.2597104291149668
CZE,Minerals,-1144,500.49852647999995,-1.257846099316554
CZE,Metals,-1926,749.656295,-1.2545073242367415
CZE,Machinery,-3682,1447.8865859999999,-1.2494077807846615
CZE,Electricals,-7023,2662.395048,-1.24719946016565
CZE,Vehicles,-10341,3651.0685727,-1.242696697729347
CZE,Manufacturing,-4986,2015.2511675599999,-1.2422458586958849
CZE,Utilities,-18773,9345.253462699999,-1.237872459403253
CZE,Construction,-1766,659.9563556999999,-1.237767357127954
CZE,Vehicle Trade,-3540,1654.70014609,-1.2276423681434454
CZE,Wholesale Trade,-10858,5693.5754023,-1.2184507706977417
CZE,Retail Trade,-8254,4359.9442358,-1.2131910759682591
CZE,Hospitality,-8773,4716.4938594,-1.1988682803765387
CZE,Inland Transport,-7643,3977.7857718,-1.1952453150094215
CZE,Water Transport,-18,26.221901790999997,-1.194795354868791
CZE,Air Transport,-712,389.341255254,-1.1937915780928539
CZE,Transport Services,-16662,7317.154403580001,-1.1896480987608704
CZE,Communications,-5826,3474.5536414000003,-1.186344905323688
CZE,Financial Services,-11012,5731.015917590001,-1.1860874615815589
CZE,Real Estate,-28365,12114.406804280003,-1.1794300418896353
CZE,Business Services,-4151,2056.4778349999997,-1.1771797046702932
CZE,Public Services,-24408,14730.282001999998,-1.172758812013007
CZE,Education,-14668,9667.2111271,-1.1725936052867896
CZE,Health,-23328,12597.230161,-1.169471526851175
CZE,Other Services,-17939,8365.204200000002,-1.1633809263817985
CZE,Private Households,-25,25.326658196359997,-1.159152829245638
MEX,Agriculture,-45116,25430.498228654003,-1.1586377929696356
MEX,Mining,-515,424.50032002499995,-1.1536957934361185
MEX,Food,-214183,102944.14820481,-1.1516987409653425
MEX,Textiles,-16022,8125.22109045,-1.1413242007913782
MEX,Leather,-7530,3685.438263309,-1.1379070973997822
MEX,Wood,-1673,884.7693883945,-1.1361798786460602
MEX,Paper,-8741,4326.04851,-1.1296696720840345
MEX,Fuel,-60939,30598.061201369997,-1.1271439921977215
MEX,Chemicals,-51440,24146.627932869997,-1.1142905728693289
MEX,Plastics,-6366,2739.2732984,-1.1084456123839188
MEX,Minerals,-7622,4159.6955790969005,-1.103906651110504
MEX,Metals,-13783,6335.556993869999,-1.0999808666661433
MEX,Machinery,-2929,1310.38681305,-1.0995210609856825
MEX,Electricals,-23855,9529.5321753,-1.0976531940695498
MEX,Vehicles,-57760,24287.800756819997,-1.0912716538937446
MEX,Manufacturing,-10811,4902.226404970001,-1.0870526043370445
MEX,Utilities,-34324,15402.635307048999,-1.0846015407786795
MEX,Construction,-329,178.85130656,-1.0819573083943583
MEX,Vehicle Trade,-10588,6444.1749245050005,-1.0675240092542315
MEX,Wholesale Trade,-76013,53362.080748290005,-1.0614872803285758
MEX,Retail Trade,-65543,46906.34656273,-1.0610801059663166
MEX,Hospitality,-43744,29802.415640804,-1.0563395850629747
MEX,Inland Transport,-93796,58627.96268900499,-1.0379275582800624
MEX,Water Transport,-837,466.617391684295,-1.031392170613147
MEX,Air Transport,-11165,5394.7982176450005,-1.0279559850746112
MEX,Transport Services,-8109,5624.268637309,-1.0224162594828965
MEX,Communications,-43518,27418.0860816,-1.0201798761718868
MEX,Financial Services,-29722,21205.925365599996,-1.0148180917965604
MEX,Real Estate,-101067,87754.719533067,-1.0138821490989713
MEX,Business Services,-31268,21744.17896,-1.0104555268283235
MEX,Public Services,-82940,58998.305927,-1.0075838137991429
MEX,Education,-65650,55338.038462000004,-1.0008065242699749
MEX,Health,-58792,40354.12853586,-1.0002280738645053
MEX,Other Services,-31102,21304.0365291,-1.000076885857217
MEX,Private Households,-4846,4779.648210895714,-1.0000480987543638
BRA,Agriculture,-60685,34092.54725236,-0.999954119240051
BRA,Mining,-789,553.266367668,-0.9999387314389467
BRA,Food,-242645,102084.4645217131,-0.9999321671416854
BRA,Textiles,-52744,25702.703784395,-0.9999155761806773
BRA,Leather,-19517,8620.165088858701,-0.9997518545902085
BRA,Wood,-868,444.726055953,-0.9995271795761863
BRA,Paper,-21240,10461.031369379998,-0.999222468582336
BRA,Fuel,-63802,28447.2206858968,-0.9992042921736678
BRA,Chemicals,-91741,41654.69182909,-0.998652076864274
BRA,Plastics,-5769,2564.4149795349995,-0.9983662949845585
BRA,Minerals,-1767,857.6176918499999,-0.9979108099306904
BRA,Metals,-4931,2310.0967289,-0.9978505321707928
BRA,Machinery,-25139,11267.774570100002,-0.9976550916170546
BRA,Electricals,-34033,15276.200455099999,-0.9956793803672619
BRA,Vehicles,-90316,37280.9049522,-0.995074021798631
BRA,Manufacturing,-28698,14169.171176129401,-0.9934804543428777
BRA,Utilities,-50423,28571.044057102998,-0.9921638757486314
BRA,Construction,-1136,630.155057857,-0.9881080899730148
BRA,Vehicle Trade,-14114,9725.589414749,-0.9871021990415244
BRA,Wholesale Trade,-45736,31704.128074813,-0.9860979438601086
BRA,Retail Trade,-69143,47470.15281423001,-0.9749575592473582
BRA,Hospitality,-87630,47812.6617680063,-0.956566261080036
BRA,Inland Transport,-55443,31531.8258976,-0.9538271755667783
BRA,Water Transport,-3100,1777.9899560681001,-0.9503664796972704
BRA,Air Transport,-5010,2847.2156496348503,-0.9453404999251115
BRA,Transport Services,-26217,14909.863286634998,-0.9421163448998462
BRA,Communications,-44774,25236.86534756,-0.9376573847012002
BRA,Financial Services,-100185,65339.25796201103,-0.921977200550415
BRA,Real Estate,-104312,96410.45833388809,-0.8910538884620444
BRA,Business Services,-97790,61034.251230819995,-0.8880271587810659
BRA,Public Services,-327473,210590.80960399998,-0.8484857483574076
BRA,Education,-135396,94466.26238202999,-0.8396229146041916
BRA,Health,-158306,93222.4189512,-0.8318891387719153
BRA,Other Services,-55551,34134.92456010999,-0.8135256433482209
BRA,Private Households,0,0.08704337226,-0.8099784804419785
GRC,Agriculture,-19945,12102.77737395,-0.7565710546880288
GRC,Mining,-34,54.59602993522,-0.7415987661344215
GRC,Food,-47349,22978.88035366079,-0.729740254858914
GRC,Textiles,-15716,8286.38558216268,-0.7215571022138956
GRC,Leather,-5021,2351.7593673785163,-0.6924851443615129
GRC,Wood,-473,246.4702419433,-0.6864490662602528
GRC,Paper,-8236,4148.51302979,-0.6797566570281798
GRC,Fuel,-13788,8252.891283884037,-0.6743230065464524
GRC,Chemicals,-10853,5627.9908259350805,-0.667191671373547
GRC,Plastics,-3115,1519.87586370364,-0.6606589326225487
GRC,Minerals,-1531,810.13695980674,-0.6487763289824593
GRC,Metals,-5641,2622.90388055492,-0.6228319141105637
GRC,Machinery,-2967,1383.4152070928699,-0.6227559044190966
GRC,Electricals,-2144,1039.54586895071,-0.5958589386470547
GRC,Vehicles,-13519,5566.333082234908,-0.5936053643995974
GRC,Manufacturing,-6185,3304.9849150613004,-0.5901550018423019
GRC,Utilities,-5801,4033.239128355,-0.5356025587330248
GRC,Construction,-3116,1620.8879014605998,-0.5010906528242467
GRC,Vehicle Trade,-8208,5757.655306074399,-0.06788145686686742
GRC,Wholesale Trade,-27833,19327.346903553,0.0
GRC,Retail Trade,-17040,12089.762902109998,0.0
GRC,Hospitality,-55430,34385.26878817,0.0
GRC,Inland Transport,-7601,4942.54620598,0.0
GRC,Water Transport,-6,4.519273804,0.0
